employee_id,first_name,last_name,annual_salary,start_date,education_level,exit_date,year_of_experience,job_title,company_mail,employment_type,termination_reason,department,state,employee_rating
1986,Sage,Mercer,66931,15-Aug-22,Bachelor's Degree,,6,Production Technician I,sage.mercer@bilearner.com,Contract,,Production       ,MA,3
1987,Chase,Horn,73171,9-Nov-18,Bachelor's Degree,,4,Production Technician I,chase.horn@bilearner.com,Full-Time,,Production       ,MA,3
1988,Juliana,Dyer,62402,23-Nov-18,High School,19-Aug-19,7,Production Technician I,juliana.dyer@bilearner.com,Contract,Retirement,Production       ,MA,3
1989,Alec,Stephens,72348,25-Feb-20,High School,,0,Production Technician II,alec.stephens@bilearner.com,Full-Time,,Production       ,MA,3
1990,Adriana,Weber,94863,16-May-20,Bachelor's Degree,18-May-22,3,Production Technician II,adriana.weber@bilearner.com,Full-Time,Resignation,Production       ,MA,3
1991,Lola,Hensley,47383,18-Jun-19,Bachelor's Degree,5-Jul-23,16,Production Technician II,lola.hensley@bilearner.com,Contract,Involuntary,Production       ,MA,3
1992,Shamar,Delgado,96265,20-May-19,Master's Degree,30-Mar-21,10,Production Technician II,shamar.delgado@bilearner.com,Contract,Involuntary,Production       ,MA,3
1993,Emmanuel,Huang,83622,16-Oct-20,PhD,12-Feb-21,11,Production Technician II,emmanuel.huang@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
1994,Brenna,Decker,77808,1-Jul-22,PhD,3-Nov-22,15,Production Technician II,brenna.decker@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
1995,Averie,Wolfe,82233,17-Dec-22,Master's Degree,,20,Production Technician II,averie.wolfe@bilearner.com,Contract,,Production       ,MA,3
1996,Gaige,Marsh,75594,24-Oct-21,Bachelor's Degree,21-Nov-21,19,Production Technician II,gaige.marsh@bilearner.com,Part-Time,Resignation,Production       ,MA,3
1997,Karli,Ross,93218,28-Feb-19,Master's Degree,11-Oct-19,14,Production Technician II,karli.ross@bilearner.com,Part-Time,Retirement,Production       ,MA,3
1998,Amiyah,Beasley,78454,24-Mar-22,Master's Degree,,9,Production Technician II,amiyah.beasley@bilearner.com,Full-Time,,Production       ,MA,3
1999,Kayla,Gibbs,74684,17-Oct-21,Bachelor's Degree,12-Nov-22,17,Production Technician II,kayla.gibbs@bilearner.com,Contract,Involuntary,Production       ,MA,3
2000,Jocelyn,Jackson,42531,13-May-22,Master's Degree,12-Sep-22,16,Production Technician I,jocelyn.jackson@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
2001,Gilbert,Newman,85651,9-Oct-19,Master's Degree,6-Jan-23,12,Production Technician I,gilbert.newman@bilearner.com,Contract,Resignation,Production       ,MA,3
2002,Roberto,Rosales,86137,12-Oct-18,PhD,21-Jul-23,12,Production Technician I,roberto.rosales@bilearner.com,Contract,Involuntary,Production       ,MA,3
2003,Justice,Rhodes,96829,13-Apr-20,PhD,28-Nov-22,17,Production Technician I,justice.rhodes@bilearner.com,Contract,Voluntary,Production       ,MA,3
2004,Adyson,Esparza,39648,25-Apr-21,High School,,16,Production Technician I,adyson.esparza@bilearner.com,Contract,,Production       ,MA,3
2005,Laci,Baird,70555,21-Dec-18,Master's Degree,16-Nov-22,1,Production Technician I,laci.baird@bilearner.com,Part-Time,Retirement,Production       ,MA,3
2006,Samson,Meza,33780,19-Sep-21,PhD,,2,Production Technician I,samson.meza@bilearner.com,Contract,,Production       ,MA,3
2007,Deacon,Bass,45351,15-Dec-20,Master's Degree,,1,Production Technician I,deacon.bass@bilearner.com,Full-Time,,Production       ,MA,3
2008,Kaila,Johnston,39475,15-Jul-19,Bachelor's Degree,13-Jan-20,12,Production Technician I,kaila.johnston@bilearner.com,Part-Time,Voluntary,Production       ,MA,3
2009,Cayden,Maynard,75726,17-Nov-21,PhD,,14,Production Technician I,cayden.maynard@bilearner.com,Contract,,Production       ,MA,3
2010,Araceli,Mcguire,64591,4-Feb-23,High School,24-Jun-23,19,Production Technician I,araceli.mcguire@bilearner.com,Part-Time,Resignation,Production       ,MA,3
2011,Naomi,Hardin,50115,3-Jul-22,PhD,12-Jul-22,2,Production Technician I,naomi.hardin@bilearner.com,Contract,Retirement,Production       ,MA,3
2012,Darnell,Eaton,86025,24-Jan-20,High School,14-Sep-22,18,Production Technician I,darnell.eaton@bilearner.com,Contract,Voluntary,Production       ,MA,3
2013,Zariah,Ritter,62015,7-Jul-19,Bachelor's Degree,27-Mar-21,4,Production Technician I,zariah.ritter@bilearner.com,Contract,Voluntary,Production       ,MA,3
2014,Malaki,Richards,71927,13-Mar-22,Master's Degree,,19,Production Technician II,malaki.richards@bilearner.com,Part-Time,,Production       ,MA,3
2015,Markus,Robles,62567,2-Jun-23,High School,,0,Production Technician II,markus.robles@bilearner.com,Part-Time,,Production       ,MA,3
2016,Angela,Kaufman,56952,8-Apr-21,Bachelor's Degree,,17,Production Technician II,angela.kaufman@bilearner.com,Contract,,Production       ,MA,3
2017,Shaniya,Wolfe,84572,2-Dec-19,Bachelor's Degree,,8,Production Technician II,shaniya.wolfe@bilearner.com,Full-Time,,Production       ,MA,3
2018,Anya,Morton,79070,9-Mar-22,Bachelor's Degree,18-May-23,10,Production Technician II,anya.morton@bilearner.com,Contract,Retirement,Production       ,MA,3
2019,Emery,Peck,87606,26-Mar-22,Master's Degree,,4,Production Technician II,emery.peck@bilearner.com,Full-Time,,Production       ,MA,3
2020,Angelique,Mathis,61510,8-May-21,PhD,5-Aug-22,20,Production Technician II,angelique.mathis@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
2021,Marlee,Woods,41377,29-Nov-22,High School,,13,Production Technician II,marlee.woods@bilearner.com,Part-Time,,Production       ,MA,3
2022,Jocelyn,Valentine,63786,24-May-19,High School,,7,Production Technician II,jocelyn.valentine@bilearner.com,Contract,,Production       ,MA,3
2023,Sophie,Moran,33714,29-Jan-22,High School,23-Apr-22,13,Production Technician II,sophie.moran@bilearner.com,Part-Time,Retirement,Production       ,MA,3
2024,Yair,Snyder,48018,6-Jul-21,High School,14-Mar-22,8,Production Technician II,yair.snyder@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2025,Shamar,Herman,41193,29-Jan-21,Bachelor's Degree,12-Feb-23,10,Production Technician II,shamar.herman@bilearner.com,Part-Time,Resignation,Production       ,MA,3
2026,Ishaan,Schaefer,89885,13-May-23,Master's Degree,10-Jun-23,19,Production Technician I,ishaan.schaefer@bilearner.com,Contract,Resignation,Production       ,MA,3
2027,Liam,Figueroa,38989,22-May-19,High School,,11,Production Technician I,liam.figueroa@bilearner.com,Part-Time,,Production       ,MA,3
2028,Linda,Combs,76835,30-Sep-21,PhD,14-Nov-21,0,Production Technician I,linda.combs@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2029,Marilyn,Moss,54521,9-Sep-19,Bachelor's Degree,,0,Production Technician I,marilyn.moss@bilearner.com,Contract,,Production       ,MA,3
2030,Yuliana,Nelson,58749,26-Apr-19,Master's Degree,13-May-19,1,Production Technician I,yuliana.nelson@bilearner.com,Full-Time,Resignation,Production       ,MA,3
2031,August,Wiley,57100,19-Feb-22,High School,5-Apr-23,20,Production Technician I,august.wiley@bilearner.com,Full-Time,Involuntary,Production       ,MA,3
2032,Lindsay,Pennington,37560,16-Apr-22,PhD,25-Dec-22,13,Production Technician I,lindsay.pennington@bilearner.com,Contract,Retirement,Production       ,MA,3
2033,Nico,Villarreal,59404,12-May-22,Bachelor's Degree,,13,Production Technician I,nico.villarreal@bilearner.com,Full-Time,,Production       ,MA,3
2034,Jaliyah,Conway,45262,26-Aug-21,High School,3-Aug-23,14,Production Technician I,jaliyah.conway@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
2035,Raymond,Gillespie,34200,6-Jun-20,Master's Degree,23-Nov-21,16,Production Technician I,raymond.gillespie@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2036,Joey,Montes,81766,26-Jun-22,Master's Degree,,5,Production Technician I,joey.montes@bilearner.com,Contract,,Production       ,MA,3
2037,Ian,Hester,98642,9-Jan-21,Bachelor's Degree,14-May-22,4,Production Technician I,ian.hester@bilearner.com,Contract,Involuntary,Production       ,MA,3
2038,Weston,Rios,41959,2-Sep-18,High School,,12,Production Technician I,weston.rios@bilearner.com,Part-Time,,Production       ,MA,3
2039,Carson,Pennington,61660,22-Apr-22,Bachelor's Degree,,0,Production Technician I,carson.pennington@bilearner.com,Full-Time,,Production       ,MA,3
2040,Brynlee,Crawford,50173,5-Dec-21,Master's Degree,26-Jun-23,13,Production Technician II,brynlee.crawford@bilearner.com,Contract,Involuntary,Production       ,MA,3
2041,Sanai,Rose,42875,13-Sep-22,High School,,7,Production Technician II,sanai.rose@bilearner.com,Part-Time,,Production       ,MA,3
2042,Luna,Arroyo,58899,24-Nov-19,PhD,,16,Production Technician II,luna.arroyo@bilearner.com,Part-Time,,Production       ,MA,3
2043,Lorelai,Hale,72047,19-Mar-20,Bachelor's Degree,,18,Production Technician II,lorelai.hale@bilearner.com,Contract,,Production       ,MA,3
2044,Darrell,Horne,87735,14-Sep-22,PhD,,13,Production Technician II,darrell.horne@bilearner.com,Contract,,Production       ,MA,3
2045,Itzel,Nunez,84531,21-Sep-21,Bachelor's Degree,,17,Production Technician II,itzel.nunez@bilearner.com,Part-Time,,Production       ,MA,3
2046,Serena,Lutz,82893,22-May-20,Bachelor's Degree,,5,Production Technician II,serena.lutz@bilearner.com,Part-Time,,Production       ,MA,3
2047,Gwendolyn,Gray,39293,13-Dec-22,PhD,,4,Production Technician II,gwendolyn.gray@bilearner.com,Contract,,Production       ,MA,3
2048,Khalil,Lee,73880,7-Feb-22,PhD,,14,Production Technician II,khalil.lee@bilearner.com,Contract,,Production       ,MA,3
2049,Corinne,Navarro,33291,6-Oct-20,High School,,8,Production Technician II,corinne.navarro@bilearner.com,Contract,,Production       ,MA,3
2050,Meadow,Atkins,37755,11-Jan-22,Master's Degree,16-Dec-22,14,Production Technician II,meadow.atkins@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2051,Jaden,Charles,63104,26-Feb-22,Master's Degree,,18,Production Technician I,jaden.charles@bilearner.com,Part-Time,,Production       ,MA,3
2052,Blaine,Contreras,41063,10-Jun-20,Master's Degree,13-Nov-22,13,Production Technician I,blaine.contreras@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
2053,Kolten,Kim,83460,27-Sep-21,High School,,14,Production Technician I,kolten.kim@bilearner.com,Part-Time,,Production       ,MA,3
2054,Erika,Mata,51685,25-Oct-18,Bachelor's Degree,15-Oct-21,17,Production Technician I,erika.mata@bilearner.com,Contract,Voluntary,Production       ,MA,3
2055,Beau,Olsen,45057,25-Nov-20,PhD,,2,Production Technician I,beau.olsen@bilearner.com,Contract,,Production       ,MA,3
2056,Kelly,Ellis,45633,17-Apr-20,Master's Degree,26-Feb-22,8,Production Technician I,kelly.ellis@bilearner.com,Contract,Voluntary,Production       ,MA,3
2057,Nikhil,Rivas,94564,15-Apr-21,PhD,,6,Production Technician I,nikhil.rivas@bilearner.com,Contract,,Production       ,MA,3
2058,Brady,Boyd,30187,17-Apr-22,Master's Degree,3-Jun-22,7,Production Technician I,brady.boyd@bilearner.com,Full-Time,Resignation,Production       ,MA,3
2059,Alfred,Manning,71511,29-Jul-23,PhD,6-Aug-23,0,Production Technician I,alfred.manning@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2060,Angelina,Russell,65237,26-Jan-23,Bachelor's Degree,,12,Production Technician I,angelina.russell@bilearner.com,Part-Time,,Production       ,MA,3
2061,King,Garrison,64354,12-Dec-18,High School,,2,Production Technician I,king.garrison@bilearner.com,Full-Time,,Production       ,MA,3
2062,Kale,Middleton,97004,25-Oct-18,High School,,4,Production Technician I,kale.middleton@bilearner.com,Contract,,Production       ,MA,3
2063,Kailyn,Montgomery,68500,20-May-21,Master's Degree,,13,Production Technician I,kailyn.montgomery@bilearner.com,Contract,,Production       ,MA,3
2064,Philip,Cobb,45353,28-Aug-20,Master's Degree,26-Dec-20,0,Production Technician I,philip.cobb@bilearner.com,Part-Time,Resignation,Production       ,MA,3
2065,Bria,Spence,77874,10-May-20,PhD,,7,Production Technician II,bria.spence@bilearner.com,Contract,,Production       ,MA,3
2066,Ellie,Holder,46390,4-Aug-23,High School,4-Aug-23,15,Production Technician II,ellie.holder@bilearner.com,Contract,Voluntary,Production       ,MA,3
2067,Denzel,Clark,54397,22-Apr-22,High School,,1,Production Technician II,denzel.clark@bilearner.com,Full-Time,,Production       ,MA,3
2068,Sidney,Lewis,45433,5-Jun-21,Bachelor's Degree,,9,Production Technician II,sidney.lewis@bilearner.com,Contract,,Production       ,MA,3
2069,Simon,Rivers,51771,29-Jun-22,High School,,13,Production Technician II,simon.rivers@bilearner.com,Full-Time,,Production       ,MA,3
2070,Branson,Schneider,39657,2-Jul-22,Bachelor's Degree,,13,Production Technician II,branson.schneider@bilearner.com,Contract,,Production       ,MA,3
2071,Maren,Whitehead,55064,4-Jan-23,Master's Degree,,5,Production Technician II,maren.whitehead@bilearner.com,Contract,,Production       ,MA,3
2072,Gilbert,Hensley,80777,8-Jul-23,Bachelor's Degree,,19,Production Technician II,gilbert.hensley@bilearner.com,Contract,,Production       ,MA,3
2073,Armani,Barker,78839,3-Mar-23,Master's Degree,6-Aug-23,7,Production Technician II,armani.barker@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
2074,Tamia,Byrd,68063,19-Aug-19,High School,,5,Production Technician II,tamia.byrd@bilearner.com,Part-Time,,Production       ,MA,3
2075,Oliver,Richardson,99775,30-Oct-18,Master's Degree,,10,Production Technician I,oliver.richardson@bilearner.com,Contract,,Production       ,MA,3
2076,Nathalia,Larson,60394,7-Dec-21,PhD,2-Jan-23,11,Production Technician I,nathalia.larson@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
2077,Laurel,Chan,66528,18-Nov-20,Bachelor's Degree,13-Feb-21,6,Production Technician I,laurel.chan@bilearner.com,Full-Time,Resignation,Production       ,MA,3
2078,Alejandra,Barnes,92781,26-Sep-18,PhD,15-Oct-19,2,Production Technician I,alejandra.barnes@bilearner.com,Full-Time,Voluntary,Production       ,MA,3
2079,Emilio,Daniel,89217,19-Jun-22,PhD,,17,Production Technician I,emilio.daniel@bilearner.com,Part-Time,,Production       ,MA,3
2080,Ellie,Robbins,56797,15-Sep-22,High School,14-Feb-23,12,Production Technician I,ellie.robbins@bilearner.com,Contract,Involuntary,Production       ,MA,3
2081,Vicente,Hansen,61125,9-May-20,Bachelor's Degree,,6,Production Technician I,vicente.hansen@bilearner.com,Part-Time,,Production       ,MA,3
2082,Jordan,Kemp,34252,17-Feb-21,PhD,,7,Production Technician I,jordan.kemp@bilearner.com,Contract,,Production       ,MA,3
2083,Edith,Richard,58322,12-Apr-20,Master's Degree,,1,Production Technician I,edith.richard@bilearner.com,Contract,,Production       ,MA,3
2084,Dustin,Snow,38444,30-Mar-21,Bachelor's Degree,,12,Production Technician I,dustin.snow@bilearner.com,Contract,,Production       ,MA,3
2085,Layton,Goodwin,74965,5-May-19,Bachelor's Degree,11-Jan-22,10,Production Technician I,layton.goodwin@bilearner.com,Contract,Voluntary,Production       ,MA,3
2086,Eliza,Munoz,39920,31-May-21,Master's Degree,12-Nov-21,5,Production Technician I,eliza.munoz@bilearner.com,Contract,Retirement,Production       ,MA,3
2087,Arianna,Durham,57484,21-Nov-19,Bachelor's Degree,24-Jun-20,12,Production Technician I,arianna.durham@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
2088,Lia,Orr,67634,19-Jul-19,Bachelor's Degree,,16,Production Technician I,lia.orr@bilearner.com,Contract,,Production       ,MA,3
2089,Ethan,Rhodes,97344,29-Dec-18,PhD,4-Jul-20,3,Production Technician I,ethan.rhodes@bilearner.com,Contract,Voluntary,Production       ,MA,3
2090,Alexis,Nielsen,61110,12-Jan-23,Master's Degree,,15,Production Technician II,alexis.nielsen@bilearner.com,Part-Time,,Production       ,MA,3
2091,Adalyn,Bass,82350,25-Nov-22,Bachelor's Degree,,14,Production Technician II,adalyn.bass@bilearner.com,Contract,,Production       ,MA,3
2092,Hadley,Benson,41301,13-Nov-19,Master's Degree,,5,Production Technician II,hadley.benson@bilearner.com,Part-Time,,Production       ,MA,3
2093,Carlee,Lang,47691,8-Sep-20,Bachelor's Degree,24-Aug-22,19,Production Technician II,carlee.lang@bilearner.com,Contract,Resignation,Production       ,MA,3
2094,Eli,Flores,40728,16-Jun-19,Master's Degree,7-Sep-21,0,Production Technician II,eli.flores@bilearner.com,Part-Time,Involuntary,Production       ,MA,3
2095,Lyric,Solomon,79434,14-Jul-23,Bachelor's Degree,16-Jul-23,18,Production Technician II,lyric.solomon@bilearner.com,Full-Time,Retirement,Production       ,MA,3
2096,Jerome,Howard,41840,18-Jul-23,Master's Degree,,18,Production Technician II,jerome.howard@bilearner.com,Contract,,Production       ,MA,3
2097,Parker,Fritz,70675,6-Dec-18,High School,9-Apr-19,7,Production Technician II,parker.fritz@bilearner.com,Part-Time,Retirement,Production       ,MA,2
2098,Phillip,Fuentes,73004,15-Jul-20,High School,,20,Production Technician II,phillip.fuentes@bilearner.com,Part-Time,,Production       ,MA,5
2099,Drake,Wiggins,94665,30-Oct-18,High School,,4,Production Technician I,drake.wiggins@bilearner.com,Full-Time,,Production       ,MA,4
2100,Lucy,Santos,41446,13-Sep-22,PhD,,3,Production Technician I,lucy.santos@bilearner.com,Contract,,Production       ,MA,4
2101,Justice,Curry,32906,28-Dec-22,PhD,13-May-23,20,Production Technician I,justice.curry@bilearner.com,Full-Time,Involuntary,Production       ,MA,5
2102,Valeria,Zavala,51158,24-Mar-23,High School,,16,Production Technician I,valeria.zavala@bilearner.com,Part-Time,,Production       ,MA,2
2103,Nola,Sellers,55423,2-Oct-20,Master's Degree,,18,Production Technician I,nola.sellers@bilearner.com,Contract,,Production       ,MA,5
2104,Andre,Fields,84957,14-Sep-20,Master's Degree,,17,Production Technician I,andre.fields@bilearner.com,Contract,,Production       ,MA,2
2105,Joel,Hanson,45938,19-Jan-20,Master's Degree,,0,Production Technician I,joel.hanson@bilearner.com,Part-Time,,Production       ,MA,4
2106,Tony,Mendoza,35324,14-Apr-19,Bachelor's Degree,20-Jan-23,6,Production Technician I,tony.mendoza@bilearner.com,Contract,Resignation,Production       ,MA,2
2107,Jacqueline,Black,91041,2-Jun-23,High School,24-Jul-23,17,Production Technician I,jacqueline.black@bilearner.com,Contract,Retirement,Production       ,MA,1
2108,Denise,Mccullough,94280,9-May-22,PhD,3-Jan-23,18,Production Technician I,denise.mccullough@bilearner.com,Part-Time,Retirement,Production       ,MA,2
2109,Zain,Tanner,35334,23-Feb-21,PhD,,9,Production Technician I,zain.tanner@bilearner.com,Part-Time,,Production       ,MA,5
2110,Richard,Deleon,63753,4-Jun-21,High School,,10,Production Technician I,richard.deleon@bilearner.com,Contract,,Production       ,MA,4
2111,Carmelo,Hayden,44447,29-Mar-22,Master's Degree,30-Jul-22,10,Production Technician I,carmelo.hayden@bilearner.com,Full-Time,Involuntary,Production       ,MA,5
2112,Emilio,Pierce,43875,30-Jul-19,High School,21-Jan-20,10,Production Technician I,emilio.pierce@bilearner.com,Part-Time,Voluntary,Production       ,MA,4
2113,Emerson,Wood,80462,9-Jul-20,Master's Degree,10-Dec-22,2,Production Technician I,emerson.wood@bilearner.com,Part-Time,Involuntary,Production       ,MA,2
